station_code;name;latitude;longitude;capacity;is_installed;is_renting;is_returning;town
16107;Benjamin Godard - Victor Hugo;48.865983;2.275725;35;1;1;1;Paris
11104;Charonne - Robert et Sonia Delauney;48.85590756;2.392570674;20;1;1;1;Paris
31104;Mairie de Rosny-sous-Bois;48.87125652;2.486580759;30;1;1;1;Rosny-sous-Bois
12109;Mairie du 12ème;48.84085531;2.387554944;30;1;1;1;Paris
9020;Toudouze - Clauzel;48.87929592;2.337360084;21;1;1;1;Paris
5001;Harpe - Saint-Germain;48.85151882;2.343670316;45;1;1;1;Paris
10013;Alibert - Jemmapes;48.87104405;2.366104462;60;1;1;1;Paris
14014;Jourdan - Stade Charléty;48.81942833;2.343335375;60;1;1;1;Paris
8026;Messine - Place Du Pérou;48.87544803;2.315508019;12;1;1;1;Paris
14111;Cassini - Denfert-Rochereau;48.83752584;2.336035408;25;1;1;1;Paris
6003;Saint-Sulpice;48.85165383;2.330807783;21;1;1;1;Paris
13007;Le Brun - Gobelins;48.83509279;2.353468135;48;1;1;1;Paris
5110;Lacépède - Monge;48.84389287;2.351966389;23;1;1;1;Paris
6108;Saint-Romain - Cherche-Midi;48.84708159;2.321374789;17;1;1;1;Paris
42016;Pierre et Marie Curie - Maurice Thorez;48.81580226;2.376804985;27;1;1;1;Ivry-sur-Seine
33006;André Karman - République;48.91039876;2.385135591;31;1;1;1;Aubervilliers
41301;Bois de Vincennes - Gare;48.83602224;2.470833995;50;1;1;1;Nogent-sur-Marne
6021;Beaux-Arts - Bonaparte;48.85645199;2.334851883;20;1;1;1;Paris
21010;Silly - Galliéni;48.83558384;2.232550085;25;1;1;1;Boulogne-Billancourt
25006;Place Nelson Mandela;48.86209094;2.196576297;22;1;1;1;Rueil-Malmaison
17038;Grande Armée - Brunel;48.876116;2.288124;62;1;1;1;Paris
17026;Jouffroy d'Abbans - Wagram;48.8819733;2.301132157;40;1;1;1;Paris
17041;Guersant - Gouvion-Saint-Cyr;48.88287775;2.287667371;36;1;1;1;Paris
5016;Thouin - Cardinal Lemoine;48.84504717;2.349464785;17;1;1;1;Paris
7003;Square Boucicaut;48.85129643;2.32506182;60;1;1;1;Paris
11025;Froment - Bréguet;48.85704145;2.372894703;43;1;1;1;Paris
7001;Invalides - Duroc;48.84779247;2.316192091;29;1;1;1;Paris
17025;Chazelles - Courcelles;48.8794066;2.303445563;35;1;1;1;Paris
7002;Vaneau - Sèvres;48.84856323;2.320421826;35;1;1;1;Paris
13101;Croulebarde - Corvisart;48.83098166;2.348164693;34;1;1;1;Paris
15047;Morillons - Dantzig;48.8331015;2.299380004;52;1;1;1;Paris
14108;Le Brix et Mesmin - Jourdan;48.82234097;2.327861653;21;1;1;1;Paris
15026;Bir Hakeim;48.85384405;2.289705348;33;1;1;1;Paris
31024;Romainville - Vaillant-Couturier;48.86785;2.446748;38;1;1;1;Montreuil
17044;Porte de Saint-Ouen - Bessières;48.89792241;2.32851451;42;1;1;1;Paris
47007;Liberté - Vert-de-Maisons;48.79014781;2.432862818;20;1;1;1;Maisons-Alfort
19033;Cambrai - Benjamin Constant;48.89594737;2.381133802;43;1;1;1;Paris
43002;Lagny - Victor Basch;48.84884147;2.426325419;26;1;1;1;Vincennes
8050;Boétie - Ponthieu;48.87141728;2.307678759;33;1;1;1;Paris
22207;Rond-point du Dr Albert Schweitzer;48.78980919;2.314394005;22;1;1;1;Bagneux
20143;Ramponeau - Belleville;48.87103114;2.379056852;44;1;1;1;Paris
13030;Italie - Tolbiac;48.82557229;2.357617132;21;1;1;1;Paris
16138;Saint-Cloud - Hippodrome;48.85772149;2.254910991;30;1;1;1;Paris
6029;Vaugirard - Monsieur le Prince;48.84895144;2.341132946;26;1;1;1;Paris
21216;Louis Lejeune - Barbès;48.81807419;2.326700985;25;1;1;1;Montrouge
44017;Jules Guesde - Pont du Port à l'Anglais;48.79628807;2.417212129;30;1;1;1;Vitry-sur-Seine
15068;Général Martial Valin - Pont du Garigliano;48.83823094;2.270506024;16;1;1;1;Paris
2017;Caire - Dussoubs;48.86785342;2.349364311;40;1;1;1;Paris
7004;Raspail - Varenne;48.85314782;2.32639052;18;1;1;1;Paris
9008;Tour d'Auvergne - Rodier;48.879161;2.343698;17;1;1;1;Paris
92002;Théâtre des Amandiers - Palais des sports;48.89264853;2.213694155;24;1;1;1;Nanterre
8048;Marceau - Chaillot;48.86883395;2.298996784;21;1;1;1;Paris
19027;Serrurier;48.8804934;2.398064174;18;1;1;1;Paris
48003;Youri Gagarine - Karl Marx;48.78448485;2.359084301;22;1;1;1;Villejuif
31028;Raspail Barbès;48.8529945;2.4247387;28;1;1;1;Montreuil
14002;Edgar Quinet - Raspail;48.83940267;2.329714783;46;1;1;1;Paris
17048;De Toqueville - Terrasse;48.882428;2.314002;30;1;1;1;Paris
9014;Faubourg Montmartre - La Fayette;48.87525455;2.340853661;35;1;1;1;Paris
16118;Michel-Ange - Parent de Rosan;48.84057992;2.258411944;26;1;1;1;Paris
43009;Place Jean-Spire-Lemaître;48.84684286;2.45206207;50;1;1;1;Vincennes
8103;Artois - Berri;48.87393521;2.306425832;23;1;1;1;Paris
17032;Jean Oestreicher - Porte de Champerret;48.8865558;2.28864044;21;1;1;1;Paris
14013;Liard - Amiral Mouchez;48.8214169;2.342167;14;1;1;1;Paris
10162;Alexandre Parodi - Quai de Valmy;48.87935942;2.366596162;24;1;1;1;Paris
13118;Regnault - Patay;48.82435782;2.377065159;63;1;1;1;Paris
5005;Gay Lussac - Saint-Jacques;48.84473026;2.341923945;24;1;1;1;Paris
7011;Las Cases - Bourgogne;48.8590911;2.318568528;22;1;1;1;Paris
10161;Gare de l'Est - Faubourg-Saint-Martin;48.87564265;2.359458804;32;1;1;1;Paris
18111;Félix Ziem - Armand Gauthier;48.8894963;2.333393659;25;1;1;1;Paris
41303;Gare de Nogent-le-Perreux;48.83842553;2.493693307;32;1;1;1;Nogent-sur-Marne
16110;Octave Feuillet - Albéric Magnard;48.86106903;2.273028307;21;1;1;1;Paris
7018;Ségur - d'Estrées;48.85141998;2.309704497;19;1;1;1;Paris
18134;Ney - Porte de Clignancourt;48.8978867;2.3458001;25;1;1;1;Paris
17040;Pereire - Ternes;48.87973955;2.288012132;48;1;1;1;Paris
8053;Place Georges Guillaumin;48.8747502;2.301771435;29;1;1;1;Paris
8009;Gare Saint-Lazare - Isly;48.87477768;2.326515805;27;1;1;1;Paris
9001;Bellefond - Poissonnière;48.87759897;2.348463759;17;1;1;1;Paris
1001;Quai de l'Horloge - Pont Neuf;48.85705874;2.341798284;17;1;1;1;Paris
8016;Square Louis XVI;48.8732044;2.323658831;29;1;1;1;Paris
17012;Mairie du 17ème;48.88416185;2.322079431;24;1;0;0;Paris
10115;Granges aux Belles;48.87613734;2.368084498;27;1;1;1;Paris
22409;Henri Barbusse - Stalingrad;48.81418375;2.287286259;16;1;1;1;Malakoff
10029;Dunkerque - Rocroy;48.880726;2.351464;24;1;1;1;Paris
5020;Institut du Monde Arabe - Saint-Germain;48.8490633;2.355808653;40;1;1;1;Paris
12031;Gabriel Lamé;48.83512128;2.38553457;36;1;1;1;Paris
18107;Chartres - La Charbonnière;48.8847601;2.3534657;34;1;1;1;Paris
9002;Abbeville - Faubourg Poissonnière;48.879223;2.349147;14;1;1;1;Paris
92007;Pesaro - Préfecture;48.89577046;2.223908342;22;1;1;1;Nanterre
5022;Boulangers - Cardinal Lemoine;48.8462904;2.3521495;20;1;1;1;Paris
16026;Ranelagh - Mozart;48.8554439;2.2704418;23;1;1;1;Paris
9106;Boudreau - Auber;48.87219;2.329423;14;1;1;1;Paris
10107;Gare du Nord - Hôpital Lariboisière;48.881949;2.352339;49;1;1;1;Paris
9038;Douai - Bruxelles;48.88320784;2.330844995;27;1;1;1;Paris
11027;Saint-Ambroise - Parmentier;48.86214784;2.377234809;38;1;1;1;Paris
19105;Ambroise Rendu - Porte Brunet;48.883667;2.395733;17;1;1;1;Paris
16039;Exelmans - Versailles;48.84097491;2.264390253;49;1;1;1;Paris
31103;Gare Rosny-Bois-Perrier;48.88115023;2.480436824;36;1;1;1;Rosny-sous-Bois
11023;Saint-Maur - Roquette;48.85868877;2.383553995;46;1;1;1;Paris
6001;Institut de France;48.85761568;2.335831353;17;1;1;1;Paris
45003;11 Novembre 1918 - 8 Mai 1945;48.80889534;2.538242117;36;1;1;1;Champigny-sur-Marne
17008;Porte Pouchet-Bessières;48.8978765;2.3230632;23;1;1;1;Paris
12111;Claude Decaen - Cannebière;48.83761417;2.397253782;27;1;1;1;Paris
15112;Vigée-Lebrun - Anselme Payen;48.83868394;2.311042249;24;1;1;1;Paris
8034;Berri - Haussmann;48.87474605;2.308295332;35;1;1;1;Paris
7025;Octave Gréard - Tour Eiffel;48.85650298;2.293178754;33;1;1;1;Paris
19043;Delphine Seyrig - Général Leclerc;48.89392396;2.397902906;53;1;1;1;Pantin
31706;Château - République;48.8629238;2.415503561;26;1;1;1;Bagnolet
5032;Panthéon - Valette;48.84702057;2.346498262;39;1;1;1;Paris
19015;Thionville - Ourcq;48.88917614;2.383365333;24;1;1;1;Paris
14020;Cimetière de Montrouge;48.822009;2.322188699;58;1;1;1;Paris
9022;Rossini - Laffitte;48.87334628;2.337980868;33;1;1;1;Paris
43401;Gare RER - Canadiens;48.81995308;2.464176752;45;1;1;1;Joinville-le-Pont
26003;Argenteuil - Voltaire;48.91864866;2.281411216;16;1;1;1;Asnières-sur-Seine
12128;Pyramide - Ecole du Breuil;48.82237977;2.458687127;34;1;1;1;Paris
17004;Legendre - Clichy;48.88896162;2.322528975;40;1;1;1;Paris
31022;Mairie de Montreuil;48.86131453;2.440614402;52;1;1;1;Montreuil
19003;Quai de la Seine;48.88449224;2.37039417;24;1;1;1;Paris
19101;Square Simon Bolivar;48.87508989;2.382630408;24;1;1;1;Paris
8036;Lisbonne - Monceau;48.87745568;2.309694221;33;1;1;1;Paris
46002;Rouget de Lisle;48.76461548;2.407118976;35;1;1;1;Choisy-le-Roi
12151;Gare de Lyon - Place Louis Armand;48.84551509;2.372649845;60;1;1;1;Paris
18003;Cimetière de Montmartre;48.88647247;2.332890183;43;1;1;1;Paris
31024_relais;Romainville - Vaillant-couturier;48.868054;2.4470495;0;1;1;1;Montreuil
11113;Richard Lenoir - Republique;48.8667175;2.3692541;58;1;1;1;Paris
9028;Moncey - Blanche;48.88006587;2.331081033;17;1;1;1;Paris
10016;Récollets - Square Villemin;48.87503466;2.359801239;17;1;1;1;Paris
17043;Belidor - Gouvion-Saint-Cyr;48.88022154;2.285468057;39;1;1;1;Paris
21212;Marne - Germain Dardan;48.8115427;2.303070724;22;1;1;1;Montrouge
19026;Place de Rhin et Danube;48.88192766;2.392586768;17;1;1;1;Paris
42706;Roger Salengro - Fontainebleau;48.8145487;2.361166365;25;1;1;1;Le Kremlin-Bicêtre
11002;Roquette - Thiéré;48.85507931;2.373368632;23;1;1;1;Paris
18011;Pajol - Place Herbert;48.8927825;2.3635598;39;1;1;1;Paris
31009;Place Du Général De Gaulle;48.8687591;2.4329931;26;1;1;1;Montreuil
33102;Gabriel Péri - Francisco Ferrer;48.8863371;2.407338917;18;1;1;1;Le Pré-Saint-Gervais
11047;Amelot - Saint-Sébastien;48.86114216;2.367799618;30;1;1;1;Paris
8045;Place de la Reine Astrid;48.86492098;2.302549182;58;1;1;1;Paris
17030;Pereire - Rennequin;48.88364783;2.295244709;23;1;1;1;Paris
15105;Fédération - Suffren;48.85282815;2.297877632;25;1;1;1;Paris
20042;Pyrénées - Emmery;48.87201028;2.392039597;40;1;1;1;Paris
12114;Victor Hugo - Jeanne Jugan;48.84394906;2.415081395;28;1;1;1;Paris
15067;Desaix - Edgar Faure;48.8528046;2.29307703;12;1;1;1;Paris
41209;Cimetière de Fontenay-sous-Bois;48.84706173;2.478782237;15;1;1;1;Fontenay-sous-Bois
26002;Redoute - Les Courtilles;48.92986719;2.283669636;32;1;1;1;Asnières-sur-Seine
10024;Buisson Saint-Louis - Saint-Maur;48.87174685;2.372252833;19;1;1;1;Paris
6006;Notre-Dame-des-Champs - Stanislas;48.84479929;2.329337756;19;1;1;1;Paris
42014;Place Marcel Cachin;48.81411442;2.390907705;32;1;1;1;Ivry-sur-Seine
8010;Liège - Moscou;48.8795431;2.3264628;17;1;1;1;Paris
18046;Etienne Jodelle - Saint Ouen;48.88794016;2.32612442;33;1;1;1;Paris
14003;Schoelcher - Raspail;48.83681734;2.331279408;50;1;1;1;Paris
35002;Jean Jaurès - Presles;48.90713441;2.396005728;30;1;1;1;Pantin
41302;Charles de Gaulle - Beauté;48.83649602;2.479562651;49;1;1;1;Nogent-sur-Marne
8054;Bertie Albrecht - Hoche;48.8761404;2.301303138;32;1;1;1;Paris
33017;Anatole France - President Roosevelt;48.9155156;2.3814103;29;1;1;1;Aubervilliers
18022;Marcadet - Barbès;48.89045112;2.349057393;37;1;1;1;Paris
15042;Henry Farman;48.8337243;2.271385454;16;1;1;1;Paris
14012;Sibelle - Alésia;48.82670176;2.338498347;25;1;1;1;Paris
20112;Jourdain - Place des Grandes Rigoles;48.87403114;2.389594764;22;1;1;1;Paris
21005;Hôtel de Ville de Boulogne Billancourt;48.83495885;2.241680324;26;1;1;1;Boulogne-Billancourt
19044;Grands Moulins de Pantin;48.8973837;2.395998538;50;1;1;1;Paris
14124;David Weill - Parc Montsouris;48.82109237;2.333725691;22;1;1;1;Paris
43008;Fontenay - Libération;48.84780306;2.445141971;25;1;1;1;Vincennes
15133;Saint Lambert - Blomet;48.83659148;2.293055691;27;1;1;1;Paris
13001;Port-Royal - Hôpital du Val-de-Grâce;48.83766827;2.344813835;18;1;1;1;Paris
21006;Marcelin Berthelot;48.84154731;2.233161628;27;1;1;1;Boulogne-Billancourt
15104;Hôpital Européen Georges Pompidou;48.83769532;2.275374234;64;1;1;1;Paris
44013;Edouard Tremblay - Julian Grimaux;48.78138383;2.372350842;30;1;1;1;Vitry-sur-Seine
44006;Concorde - Stalingrad;48.7985844;2.3821302;35;1;1;1;Vitry-sur-Seine
44003;Gabriel Péri - Danielle Casanova;48.790114;2.4025777;20;1;1;1;Vitry-sur-Seine
19120;Carducci - Place Hannah Arendt;48.87743668;2.386074364;27;1;1;1;Paris
15034;Lakanal - Commerce;48.84442463;2.294059172;53;1;1;1;Paris
5004;Saint-Jacques - Val de Grâce;48.8417514;2.3413893;20;1;1;1;Paris
22203;Tertres - Fontaine;48.78755365;2.306235731;28;1;1;1;Bagneux
19103;Manin - Carrières d'Amérique;48.88467214;2.39196986;20;1;1;1;Paris
41202;Gare Rer de Fontenay sous Bois;48.8436279;2.4630465;61;1;1;1;Fontenay-sous-Bois
14138;Porte de Vanves;48.82801285;2.305687889;32;1;1;1;Paris
1119;Cossonnerie - Sébastopol;48.86132666;2.349419631;24;1;1;1;Paris
46003;Conservatoire de Musique;48.77093587;2.403401434;25;1;1;1;Choisy-le-Roi
31708;Noisy le Sec - Jean-Baptiste Clément;48.87451539;2.41528362;22;1;1;1;Bagnolet
21312;Lucie Aubrac - Fort;48.81814483;2.271184623;30;1;1;1;Issy-les-Moulineaux
25003;Henri Ste-Claire Déville - Paul Héroult;48.892663;2.172411;24;1;1;1;Rueil-Malmaison
18031;Place Albert Kahn;48.89579698;2.345585584;46;1;1;1;Paris
21008;Victor Hugo - Galliéni;48.83802015;2.246084511;34;1;1;1;Boulogne-Billancourt
18028;Championnet - Vauvenargues;48.89401875;2.331987284;33;1;1;1;Paris
17013;Legendre - Dulong;48.88532517;2.316423766;23;1;1;1;Paris
5018;Mutualité;48.84822557;2.350287326;37;1;1;1;Paris
16008;Galilée - Kléber;48.86741187;2.29078138;32;1;1;1;Paris
8017;Rocher - Laborde;48.87590241;2.322616316;65;1;1;1;Paris
17031;Place de la Porte de Champerret;48.88561742;2.290781411;28;1;1;1;Paris
15054;Lecourbe - Jean Maridor;48.83796366;2.287739217;19;1;1;1;Paris
5106;Cujas - Saint-Michel;48.84819135;2.341831655;19;1;1;1;Paris
15106;Grenelle - Violet;48.84993036;2.294612043;35;1;1;1;Paris
11026;Chemin Vert - Saint-Maur;48.86112461;2.381299026;45;1;1;1;Paris
14008;Mouton Duvernet - Général Leclerc;48.83163252;2.329312116;39;1;1;1;Paris
13050;Quai Panhard et Levassor;48.82837483;2.384273746;57;1;1;1;Paris
5124;Erasme - Ulm;48.84264375;2.344594672;24;1;1;1;Paris
19024;Botzaris - Parc des Buttes Chaumont;48.877951;2.381464;20;1;1;1;Paris
14106;Marc Sangnier - Porte de Vanves;48.82521868;2.310711667;21;1;1;1;Paris
17105;Place Madeleine Daniélou;48.883498;2.282015;42;1;1;1;Paris
22406;Guy Môquet - Etienne Dolet;48.8152701;2.298078277;23;1;1;1;Malakoff
11024;Mairie du 11ème;48.858925;2.3789759;51;1;1;1;Paris
10042;Enghien - Faubourg Poissonnière;48.87242006;2.348395236;16;1;1;1;Paris
18009;Jean-François Lépine - Stephenson;48.88611467;2.356855628;22;1;1;1;Paris
31102;Boissière - Etienne Dolet;48.876111;2.4677312;21;1;1;1;Montreuil
22003;Beffroy;48.88659107;2.26139456;26;1;1;1;Neuilly-sur-Seine
2111;Chabanais - Petits Champs;48.8670374;2.336716019;30;1;1;1;Paris
16038;Molitor - Chardon-Lagache;48.8452088;2.265684083;34;1;1;1;Paris
15109;Cevennes - Bergers;48.84240765;2.281037718;29;1;1;1;Paris
41601;Général De Gaulle - Alouette;48.839109;2.4175664;26;1;1;1;Saint-Mandé
21209;Molière - République;48.81111581;2.314573862;30;1;1;1;Montrouge
16108;Sablons - Georges Mandel;48.863875;2.28189;38;1;1;1;Paris
35010;Hoche - Jean Lolive;48.89110239;2.402843535;24;1;1;1;Pantin
43005;Gare RER de Vincennes;48.84756302;2.433383167;51;1;1;1;Vincennes
15110;Place Robert Guillemard;48.83619173;2.281126716;24;1;1;1;Paris
19032;Villette - Belleville;48.87268773;2.376461327;48;1;1;1;Paris
20131;Repos - Cimetière du Père Lachaise;48.85935852;2.389613137;33;1;1;1;Paris
21701;Larmeroux - Baudelaire;48.81693991;2.28098948;29;1;1;1;Vanves
31008;François Debergue - Croix de Chavaux;48.85742171;2.437578142;57;1;1;1;Montreuil
20134;Lieutenant Chauré - Etienne Marey;48.86746195;2.405970991;20;1;1;1;Paris
21015;Nationale - Place Jules Guesde;48.82753962;2.241605222;23;1;1;1;Boulogne-Billancourt
24001;Arche - Léonard de Vinci;48.89790972;2.238372304;28;1;1;1;Courbevoie
41404;Carnot - Pâquerettes;48.79592939;2.426184118;26;1;1;1;Alfortville
13002;Arago - Glacière;48.83486055;2.344577052;27;1;1;1;Paris
48010;Karl Marx;48.78452794;2.364666798;16;1;1;1;Villejuif
11035;Parmentier - Abel Rabaud;48.86921274;2.371688821;52;1;1;1;Paris
42021;Raspail - Manufacture des Oeillets;48.8094458;2.3903009;32;1;1;1;Ivry-sur-Seine
42010;Mairie d'Ivry-sur-Seine;48.81057121;2.384282649;53;1;1;1;Ivry-sur-Seine
11030;Oberkampf - République;48.86531609;2.376114785;24;1;1;1;Paris
15046;Parc Georges Brassens - Brancion;48.83227829;2.302257009;29;1;1;1;Paris
35020;Marcelle - Thalie;48.8835462;2.4137883;20;1;1;1;Pantin
46001;Place Paul Eluard;48.76720397;2.414497733;19;1;1;1;Choisy-le-Roi
20115;Louis Lumière - Porte de Bagnolet;48.86431136;2.410521023;20;1;1;1;Paris
22006;Pierret - Madrid;48.88297658;2.260125767;28;1;1;1;Neuilly-sur-Seine
31003;Paris - Emile Zola;48.8548981;2.418668568;30;1;1;1;Montreuil
17028;Reims - Raymond Pitet;48.8888;2.296319;37;1;1;1;Paris
22402;Jean Jaurès - Salvador Allende;48.82147559;2.302657664;43;1;1;1;Malakoff
21301;Saint-Vincent - Verdun;48.81921155;2.254007757;34;1;1;1;Issy-les-Moulineaux
9116;Victoire - Chaussée d'Antin;48.87506579;2.331673801;24;1;1;1;Paris
42302;Aristide Briand - Gare de Bagneux;48.7938727;2.321148813;22;1;1;1;Cachan
11039;Richard Lenoir - Jean-Pierre Timbaud;48.86580428;2.369337075;36;1;1;1;Paris
19029;Seine - Flandre;48.88678574;2.37461932;19;1;1;1;Paris
32604;Square du Théâtre du Garde-Chasse;48.88128738;2.420119643;50;1;1;1;Les Lilas
32003;Wilson - Métallurgie;48.90942301;2.358443588;28;1;1;1;Saint-Denis
9010;Rochechouart lamartine;48.8767199;2.344393022;24;1;1;1;Paris
21104;Madame de Sanzillon - Mozart;48.90379821;2.318740189;22;1;1;1;Clichy
15021;Joseph Liouville - Croix Nivert;48.84483547;2.297508493;64;1;1;1;Paris
19016;Hautpoul - Jean Jaurès;48.88639368;2.386541454;33;1;1;1;Paris
5012;Estrapade - Ulm;48.84512773;2.345456817;16;1;1;1;Paris
11042;Grand Prieuré - Crussol;48.86466063;2.369226553;49;1;1;1;Paris
11105;Parmentier - République;48.8644954;2.3750124;50;1;1;1;Paris
9005;Square d'Anvers;48.88263348;2.344884406;33;1;1;1;Paris
15103;Cauchy - Cévennes;48.84337257;2.275132835;51;1;1;1;Paris
7102;Mairie du 7ème;48.8577967;2.3192664;27;1;1;1;Paris
14110;Abbé Carton - Plantes;48.82767382;2.320918143;25;1;1;1;Paris
19013;Laumière - Petit;48.88467369;2.380039059;34;1;1;1;Paris
17125;Marie-Georges Picquart - Pereire;48.88863669;2.31117066;32;1;1;1;Paris
21110;Parc Roger Salengro;48.90530386;2.310559452;35;1;0;0;Clichy
16136;Théophile Gautier - François Millet;48.85034821;2.273029983;30;1;1;1;Paris
12009;Charenton - Diderot;48.84617146;2.379306816;18;1;1;1;Paris
19022;Marché Secrétan;48.88125496;2.373463288;26;1;1;1;Paris
42504;Gare RER de Gentilly;48.81428045;2.34103471;30;1;1;1;Gentilly
8057;Hoche - Tilsitt;48.87483646;2.297132313;33;1;1;1;Paris
20111;Villiers de l'Isle Adam - Pyrénées;48.867362;2.396222;20;1;1;1;Paris
22016;Charles de Gaulle - Sablonville;48.87991925;2.276377045;26;1;1;1;Neuilly-sur-Seine
32016;Place de la Porte de Paris;48.93009363;2.356403768;40;1;1;1;Saint-Denis
14136;Auguste Cain - Jean Moulin;48.82577029;2.321041524;40;1;1;1;Paris
92008;Hôtel de Ville de Nanterre;48.8923719;2.205548957;38;1;1;1;Nanterre
8025;Miromesnil - La Boétie;48.87372241;2.315848097;35;1;1;1;Paris
11004;Charonne - Faubourg Saint-Antoine;48.85219191;2.374093272;34;1;1;1;Paris
32302;Chemin Vert - Fraternité;48.87714121;2.446156517;20;1;1;1;Romainville
7005;Raspail - Bac;48.85562872;2.325660288;52;1;1;1;Paris
10014;Marseille - Beaurepaire;48.87162431;2.363926508;55;1;1;1;Paris
11036;Jules Ferry - Faubourg du Temple Paris;48.868397;2.3678933;58;1;1;1;Paris
5123;Saint-Germain - Thenard;48.850571;2.3471015;31;1;1;1;Paris
18012;Stephenson - Doudeauville;48.88853705;2.356161028;36;1;1;1;Paris
16040;Exelmans - Michel-Ange;48.84309487;2.25977708;33;1;1;1;Paris
19125;Place de l'Édit de Nantes;48.88879;2.3785;30;1;1;1;Paris
1002;Victoria - Place du Chatelet;48.85799259;2.346916795;22;1;1;1;Paris
18201;Tristan Tzara -  Tchaïkovski;48.89490222;2.364849038;33;1;1;1;Paris
9032;Mathurins - Auber;48.87298884;2.329498421;36;1;1;1;Paris
42301;Gare Arcueil - Cachan;48.799824;2.328171;26;1;0;0;Arcueil
15013;Volontaire - Lecourbe;48.84351379;2.306552231;31;1;1;1;Paris
9021;Saint Georges - d'Aumale;48.8777864;2.337429821;23;1;1;1;Paris
20121;Boyer - Ménilmontant;48.86889516;2.391982415;19;1;1;1;Paris
32303;Gaston Roussel - Commune de Paris;48.89432035;2.432552274;30;1;1;1;Romainville
42015;Place Jean Ferrat;48.81849452;2.374417484;25;1;1;1;Ivry-sur-Seine
8035;Bienfaisance - Place de Narvik;48.87660163;2.312977128;36;1;1;1;Paris
15201;Place Amédée Gordini - Lefebvre;48.83061738;2.292063421;38;1;1;1;Paris
21313;Guynemer - Séverine;48.83091743;2.279070653;26;1;1;1;Issy-les-Moulineaux
31010;Stalingrad - Désiré Chevalier;48.8567017;2.445072234;42;1;1;1;Montreuil
6013;Jacques Callot - Mazarine;48.85528018;2.337574326;28;1;1;1;Paris
5006;Saint-Jacques - Soufflot;48.8465255;2.343099;19;1;1;1;Paris
28001;Richard Wallace - Place du 8 Mai 1945;48.87866795;2.242034376;30;1;1;1;Puteaux
8013;Marignan - Champs-Elysées;48.86949566;2.306613814;35;1;1;1;Paris
26007;Square Gilbert Thomain;48.90717374;2.269540094;20;1;1;1;Asnières-sur-Seine
41402;Victor Hugo - Ecoles;48.80476008;2.418037393;25;1;1;1;Alfortville
16111;Faustin Hélie - Desbordes-Valmore;48.859403;2.276522;33;1;1;1;Paris
43003;Hôpital Bégin;48.84571672;2.427246273;26;1;1;1;Vincennes
19005;Flandre - Riquet;48.88801328;2.373759596;21;1;1;1;Paris
14036;Boulard - Daguerre;48.83446473;2.329338603;45;1;1;1;Paris
14021;Place de la Porte de Châtillon;48.8242469;2.3186306;59;1;1;1;Paris
19008;Flandre - Alphonse Karr;48.89465;2.381868;26;1;1;1;Paris
15025;Dupleix - du Guesclin;48.8514791;2.29670953;47;1;1;1;Paris
23009;Anatole France - Louise Michel;48.88873215;2.288157642;50;1;1;1;Levallois-Perret
18110;Departement - Pajol;48.88667485;2.361361161;19;1;1;1;Paris
12027;Montgallet - Charenton;48.84264778;2.386164928;16;1;1;1;Paris
32602;Mairie des Lilas;48.8792834;2.4160182;47;1;1;1;Les Lilas
11007;Jean Macé - Faidherbe;48.85337548;2.382862084;63;1;1;1;Paris
41606;Pasteur - Gambetta;48.84572797;2.423601151;19;1;1;1;Saint-Mandé
42029;Stalingrad - Germaine Tailleferre;48.802572;2.37866912;28;1;1;1;Ivry-sur-Seine
43402;Place de Verdun;48.8202823;2.473775;40;1;1;1;Joinville-le-Pont
17102;Alfred Roll - Berthier;48.88780857;2.300095298;28;1;1;1;Paris
12013;Montgallet - Reuilly;48.844291;2.3896481;16;1;1;1;Paris
7015;Varenne;48.85720266;2.315277122;47;1;1;1;Paris
10113;Parmentier - Hôpital Saint-Louis;48.87137987;2.369896384;43;1;1;1;Paris
35018;Ancien Canal - Hélène Brion;48.89484799;2.418833859;23;1;1;1;Pantin
11009;Boulets - Voltaire;48.85218706;2.389030159;24;1;1;1;Paris
12115;Porte de Vincennes;48.846454;2.415514;33;1;1;1;Paris
23001;Paul Vaillant Couturier - Chaptal;48.89347958;2.277525365;39;1;1;1;Levallois-Perret
17011;Fragonard - Porte de Clichy;48.89415563;2.314389311;56;1;1;1;Paris
17037;Bayen - Pereire;48.88180441;2.292108871;22;1;1;1;Paris
17045;Place des Ternes.;48.87843863;2.297727764;46;1;1;1;Paris
19004;Quai de la Loire - Jean Jaurès;48.88339734;2.371074523;16;1;1;1;Paris
33018;Edouard Poisson - Victor Hugo;48.91118557;2.379864753;30;1;1;1;Aubervilliers
20043;Charonne - Avron;48.85160267;2.398403047;27;1;1;1;Paris
11115;Montreuil - Gonnet;48.85050056;2.389085629;24;1;1;1;Paris
33009;Félix Faure - Sadi Carnot;48.9081211;2.378623188;33;1;1;1;Aubervilliers
21305;Place Jacques Madaule;48.82393379;2.260691822;25;1;1;1;Issy-les-Moulineaux
25005;18 juin 1940 - Buzenval;48.868807;2.185428;25;1;1;1;Rueil-Malmaison
16121;Jardin d'Acclimatation;48.87877224;2.270772234;33;1;1;1;Paris
14034;Ouest - Château;48.83617286;2.319392144;23;1;1;1;Paris
14117;Gare Montparnasse - René Mouchotte;48.83920384;2.320883945;39;1;1;1;Paris
32010;Place aux Étoiles;48.91835629;2.352342568;40;1;1;1;Saint-Denis
